,word,Corr,Err,Acc,RT,zRT,Subtlex_raw_C1,Subtlex_raw_C2,Subtlex_CD_C1,Subtlex_CD_C2,Google_freq_C1,Google_freq_C2,Subtlex_raw_W,Subtlex_CD_W,Google_freq_W,C1_ID,C2_ID,neighborhood_C1,neighborhood_C2,FSC_C1,FSC_C2,homophone_C1,homophone_C2,nomeaning_C1,nomeaning_C2
19492,父子,31,0,1,575.19,-0.47,22065,177693,4318,6239,2290000,7680000,191,151,502000,1550,632,27,228,0.441098879,0.211138789,20,57,3,13
19493,父輩,31,2,0.94,652.84,0.02,22065,3145,4318,2042,2290000,417000,31,25,28400,1550,109,27,16,0.441098879,0.48636938,20,18,3,3
19494,父蔭,23,10,0.7,790.39,0.56,22065,91,4318,72,2290000,446000,,,48800,1550,3450,27,7,0.441098879,0.319909768,20,6,3,3
19495,父母,32,0,1,571.09,-0.61,22065,15556,4318,4132,2290000,2890000,5081,2204,1630000,1550,865,27,41,0.441098879,0.328371391,20,25,3,6
19496,父系,23,9,0.73,675.91,0.12,22065,29334,4318,5675,2290000,2780000,3,3,67400,1550,2207,27,11,0.441098879,0.291806823,20,8,3,3
19497,父親,32,0,1,578.66,-0.59,22065,42501,4318,5812,2290000,1580000,12399,3099,872000,1550,62,27,48,0.441098879,0.335136132,20,3,3,3
19498,父兄,29,3,0.91,655.38,0.04,22065,14373,4318,3534,2290000,527000,3,3,38800,1550,1684,27,15,0.441098879,0.393108991,20,10,3,2
19499,王權,28,4,0.88,838.36,1.16,9733,10283,2338,3515,4720000,9310000,17,13,22600,1551,1459,35,52,0.283896368,0.330465369,34,14,6,6
19500,王法,22,9,0.7,733.95,0.59,9733,60750,2338,6091,4720000,14500000,12,11,13200,1551,466,35,98,0.283896368,0.300762081,34,5,6,6
19501,王座,14,17,0.45,711.71,0.41,9733,5753,2338,2733,4720000,8130000,,,48700,1551,2161,35,28,0.283896368,0.224517023,34,5,6,4
19502,王子,33,0,1,569.91,-0.55,9733,177693,2338,6239,4720000,7680000,1071,356,1020000,1551,632,35,228,0.283896368,0.211138789,34,57,6,13
19503,王國,31,1,0.97,606.48,-0.28,9733,40712,2338,5187,4720000,11000000,336,182,938000,1551,259,35,76,0.283896368,0.30300297,34,27,6,7
19504,王牌,33,0,1,646.36,-0.06,9733,5872,2338,2453,4720000,4810000,142,98,366000,1551,2071,35,33,0.283896368,0.297711682,34,6,6,5
19505,王者,30,3,0.91,615,-0.27,9733,42245,2338,5891,4720000,20300000,84,51,429000,1551,3410,35,25,0.283896368,0.259227547,34,7,6,2
19506,王族,23,6,0.79,649.3,-0.04,9733,4959,2338,1791,4720000,859000,9,9,27700,1551,1574,35,19,0.283896368,0.377521403,34,23,6,5
19507,王宮,22,6,0.79,783.27,0.53,9733,2421,2338,892,4720000,723000,30,19,111000,1551,2865,35,12,0.283896368,0.372788123,34,22,6,5
19508,王位,28,5,0.85,643.75,-0.07,9733,31427,2338,5606,4720000,11300000,115,65,73200,1551,2160,35,57,0.283896368,0.200785964,34,36,6,6
19509,王府,32,0,1,697.84,0.28,9733,4402,2338,1737,4720000,2250000,2,2,236000,1551,2576,35,11,0.283896368,0.2431289,34,33,6,5
19510,王朝,28,5,0.85,673.96,0.09,9733,3629,2338,1990,4720000,1810000,81,63,426000,1551,381,35,18,0.283896368,0.252487546,34,16,6,8
19511,王爺,29,4,0.88,612.55,-0.33,9733,4461,2338,1090,4720000,762000,1,1,72500,1551,3067,35,8,0.283896368,0.382885036,34,10,6,5
19512,王后,33,0,1,596.88,-0.28,9733,109915,2338,6218,4720000,1020000,226,82,121000,1551,3204,35,5,0.283896368,0.225752814,34,11,6,2
19513,王室,25,7,0.79,714.92,0.38,9733,19103,2338,4814,4720000,11100000,65,46,202000,1551,2378,35,15,0.283896368,0.289527115,34,9,6,4
19514,王儲,18,15,0.55,742,0.67,9733,1147,2338,726,4720000,900000,42,13,170000,1551,911,35,9,0.283896368,0.355220705,34,19,6,2
19515,王妃,31,1,0.97,604.26,-0.29,9733,214,2338,80,4720000,507000,73,34,380000,1551,2250,35,4,0.283896368,0.439156756,34,16,6,3
19516,君權,33,0,1,713.15,0.3,1901,10283,780,3515,2010000,9310000,,,10800,1552,1459,11,52,0.27170338,0.330465369,24,14,2,6
19517,君主,33,0,1,633.58,-0.17,1901,28628,780,5684,2010000,11100000,104,52,141000,1552,566,11,91,0.27170338,0.238095415,24,10,2,6
19518,君子,33,0,1,582.15,-0.43,1901,177693,780,6239,2010000,7680000,91,73,420000,1552,632,11,228,0.27170338,0.211138789,24,57,2,13
19519,君王,31,2,0.94,581.39,-0.42,1901,9733,780,2338,2010000,4720000,55,34,137000,1552,1551,11,35,0.27170338,0.281170918,24,34,2,6
19520,君臣,30,2,0.94,652.77,-0.05,1901,467,780,222,2010000,882000,,,28300,1552,1112,11,11,0.27170338,0.236059237,24,9,2,2
19521,侵權,33,0,1,631.67,-0.13,2205,10283,1219,3515,893000,9310000,28,22,1080000,1553,1459,13,52,0.414293243,0.330465369,13,14,2,6
19522,侵入,30,1,0.97,642.9,-0.13,2205,24269,1219,5410,893000,14500000,395,253,199000,1553,24,13,91,0.414293243,0.25590413,13,4,2,5
19523,侵佔,32,0,1,655.63,-0.01,2205,2291,1219,1524,893000,1660000,43,39,181000,1553,1283,13,14,0.414293243,0.181020688,13,4,2,2
19524,侵害,32,0,1,611.41,-0.19,2205,25606,1219,5405,893000,684000,79,66,361000,1553,1585,13,32,0.414293243,0.392666259,13,3,2,6
19525,侵略,33,0,1,607.97,-0.35,2205,2210,1219,1390,893000,1290000,162,137,419000,1553,725,13,23,0.414293243,0.24864302,13,2,2,6
19526,侵蝕,32,0,1,635.16,-0.13,2205,276,1219,204,893000,878000,84,70,172000,1553,2686,13,11,0.414293243,0.388435819,13,3,2,4
19527,侵吞,27,5,0.85,664.37,-0.02,2205,1176,1219,752,893000,821000,12,8,61400,1553,407,13,13,0.414293243,0.312116116,13,7,2,2
19528,侵襲,31,2,0.94,640.48,-0.14,2205,3233,1219,1505,893000,776000,49,42,226000,1553,2403,13,14,0.414293243,0.32609787,13,25,2,3
19529,侵犯,33,0,1,570.67,-0.56,2205,17722,1219,4313,893000,954000,590,385,700000,1553,1501,13,31,0.414293243,0.44735944,13,14,2,5
19530,侵擾,25,3,0.88,753.32,0.67,2205,5673,1219,3020,893000,829000,15,15,42400,1553,1497,13,14,0.414293243,0.422672111,13,13,2,2
19531,侵掠,27,4,0.88,783.56,0.86,2205,292,1219,191,893000,457000,,,15000,1553,1369,13,8,0.414293243,0.437039647,13,2,2,2
19532,侵奪,22,6,0.79,756.55,0.5,2205,2672,1219,1615,893000,1020000,1,1,4160,1553,1278,13,18,0.414293243,0.324736909,13,2,2,6
19533,棄權,30,1,0.97,598.7,-0.42,7845,10283,3495,3515,1110000,9310000,135,76,169000,1554,1459,20,52,0.301473563,0.330465369,28,14,1,6
19534,棄養,23,9,0.73,756.35,0.49,7845,7312,3495,3148,1110000,1130000,,,49500,1554,110,20,43,0.301473563,0.375894222,28,18,1,8
19535,棄婦,26,4,0.88,737.73,0.59,7845,3850,3495,1922,1110000,1070000,,,33300,1554,1587,20,22,0.301473563,0.335155838,28,1,1,5
19536,棄置,33,0,1,616.61,-0.19,7845,9009,3495,3777,1110000,1390000,14,12,187000,1554,1229,20,17,0.301473563,0.349207724,28,39,1,3
19537,棄嬰,30,2,0.94,680.97,0.21,7845,1676,3495,858,1110000,811000,24,13,69300,1554,2940,20,4,0.301473563,0.589543149,28,29,1,1
19538,債權,22,9,0.7,810.14,0.95,1180,10283,664,3515,1040000,9310000,7,6,103000,1555,1459,22,52,0.625061562,0.330465369,3,14,1,6
19539,債主,32,1,0.97,615.5,-0.2,1180,28628,664,5684,1040000,11100000,30,26,142000,1555,566,22,91,0.625061562,0.238095415,3,10,1,6
19540,債券,32,0,1,650.34,0.07,1180,663,664,409,1040000,1290000,119,62,584000,1555,3403,22,6,0.625061562,0.43893665,3,13,1,1
19541,債務,31,2,0.94,599.58,-0.35,1180,13515,664,4130,1040000,1260000,259,170,705000,1555,1992,22,37,0.625061562,0.281134478,3,26,1,3
19542,篡權,28,5,0.85,813.39,0.98,98,10283,84,3515,22200,9310000,8,8,20500,1556,1459,4,52,0.458694965,0.330465369,10,14,2,6
19543,篡位,27,3,0.91,694.85,0.35,98,31427,84,5606,22200,11300000,7,6,31500,1556,2160,4,57,0.458694965,0.200785964,10,36,2,6
19544,篡奪,20,7,0.73,849.7,1.02,98,2672,84,1615,22200,1020000,10,10,9920,1556,1278,4,18,0.458694965,0.324736909,10,2,2,6
19545,篡改,30,3,0.91,708.2,0.39,98,12916,84,4569,22200,5320000,73,63,81700,1556,31,4,42,0.458694965,0.30835636,10,2,2,3
19546,攬權,22,8,0.73,780.05,0.6,144,10283,124,3515,649000,9310000,,,11700,1557,1459,6,52,0.238776249,0.330465369,5,14,3,6
19547,宿營,31,1,0.97,671.16,0.09,1334,4472,824,1997,727000,1110000,13,11,78000,1558,1674,17,27,0.275244696,0.307921083,39,44,5,5
19548,宿命,30,2,0.94,617.3,-0.18,1334,25014,824,5227,727000,1720000,,,284000,1558,2154,17,54,0.275244696,0.282151229,39,2,5,4
19549,宿主,30,1,0.97,592.47,-0.47,1334,28628,824,5684,727000,11100000,53,27,25400,1558,566,17,91,0.275244696,0.238095415,39,10,5,6
19550,宿舍,32,1,0.97,605.22,-0.46,1334,1482,824,802,727000,848000,336,176,635000,1558,1853,17,9,0.275244696,0.211515121,39,1,5,8
19551,宿願,12,15,0.45,727.08,0.61,1334,17132,824,5055,727000,1170000,4,3,6430,1558,2672,17,22,0.275244696,0.318036709,39,22,5,3
19552,宿敵,30,2,0.94,629.7,-0.12,1334,3691,824,1672,727000,652000,11,11,106000,1558,280,17,39,0.275244696,0.399475807,39,23,5,3
19553,宿怨,14,17,0.45,786.36,0.88,1334,2077,824,1478,727000,525000,13,10,6920,1558,1011,17,17,0.275244696,0.417463741,39,2,5,2
19554,宿醉,31,1,0.97,680.58,0.2,1334,3811,824,1967,727000,1150000,,,54000,1558,211,17,19,0.275244696,0.410770603,39,21,5,3
19555,綠營,25,8,0.76,845.2,1.17,2312,4472,1262,1997,1250000,1110000,,,169000,1559,1674,21,27,0.31111765,0.307921083,50,44,1,5
19556,綠帽,32,0,1,639.28,-0.08,2312,2508,1262,1266,1250000,760000,,,206000,1559,2281,21,10,0.31111765,0.368505559,50,1,1,2
19557,綠葉,33,0,1,574.88,-0.49,2312,1525,1262,733,1250000,1070000,33,11,282000,1559,2125,21,19,0.31111765,0.286950748,50,27,1,5
19558,綠色,32,0,1,555.66,-0.56,2312,21624,1262,5086,1250000,3280000,882,555,1130000,1559,1303,21,74,0.31111765,0.323117759,50,57,1,6
19559,綠燈,30,2,0.94,663.07,0.02,2312,4413,1262,2141,1250000,1550000,114,79,151000,1559,969,21,32,0.31111765,0.380262769,50,8,1,1
19560,綠化,31,1,0.97,615.19,-0.25,2312,11248,1262,4087,1250000,8870000,7,7,405000,1559,1216,21,65,0.31111765,0.251205117,50,2,1,5
19561,綠卡,25,7,0.79,804.8,0.76,2312,19536,1262,3741,1250000,3830000,84,49,67500,1559,2015,21,10,0.31111765,0.306135794,50,1,1,4
19562,綠藻,19,8,0.7,808.16,1.13,2312,135,1262,79,1250000,260000,7,4,31500,1559,2225,21,7,0.31111765,0.323551095,50,13,1,2
19563,綠蔭,24,3,0.88,647.42,-0.05,2312,91,1262,72,1250000,446000,2,2,28400,1559,3450,21,7,0.31111765,0.319909768,50,6,1,3
19564,綠林,28,4,0.88,683.14,0.14,2312,9991,1262,2512,1250000,9910000,13,5,64800,1559,2891,21,16,0.31111765,0.263334776,50,9,1,5
19565,綠茶,31,1,0.97,613.74,-0.26,2312,2089,1262,1057,1250000,2180000,36,32,473000,1559,757,21,49,0.31111765,0.556467829,50,11,1,5
19566,綠豆,29,4,0.88,597.79,-0.34,2312,2056,1262,984,1250000,1310000,24,19,285000,1559,1979,21,19,0.31111765,0.510076863,50,10,1,4
19567,綠洲,31,2,0.94,654.9,0.01,2312,3381,1262,1510,1250000,1270000,37,32,324000,1559,3784,21,1,0.31111765,0.295170605,50,42,1,2
19568,妙方,28,3,0.91,625.93,-0.14,3967,52743,2293,6142,1280000,4260000,3,3,61900,1560,364,15,60,0.322850162,0.265617012,6,15,2,10
19569,妙齡,31,1,0.97,621.58,-0.25,3967,1594,2293,967,1280000,736000,13,10,148000,1560,3376,15,10,0.322850162,0.378926682,6,68,2,2
19570,妙處,31,1,0.97,613.94,-0.23,3967,28742,2293,5835,1280000,13200000,14,13,13500,1560,98,15,52,0.322850162,0.271901579,6,0,2,10
19571,妙品,16,12,0.58,713.25,0.33,3967,14318,2293,4239,1280000,7050000,,,26100,1560,439,15,46,0.322850162,0.373993156,6,1,2,4
19572,妙用,30,3,0.91,638.33,-0.15,3967,79299,2293,6222,1280000,19900000,,,235000,1560,138,15,102,0.322850162,0.320954419,6,2,2,6
19573,妙論,25,7,0.79,813.52,0.88,3967,15732,2293,4889,1280000,1220000,,,25400,1560,493,15,44,0.322850162,0.384179852,6,19,2,6
19574,妙計,33,0,1,577.88,-0.48,3967,34589,2293,5598,1280000,1320000,42,39,96000,1560,90,15,30,0.322850162,0.322721368,6,14,2,5
19575,我方,19,12,0.61,830.89,0.98,2058980,52743,6242,6142,15300000,4260000,72,52,95700,1561,364,7,60,0.438008437,0.265617012,1,15,1,10
19576,我們,31,1,0.97,529.45,-0.77,2058980,701754,6242,6243,15300000,2220000,371696,6241,22000000,1561,3393,7,8,0.438008437,0.49713054,1,16,1,1
19577,我家,28,5,0.85,722.39,0.35,2058980,112387,6242,6236,15300000,12600000,714,598,836000,1561,1505,7,97,0.438008437,0.222681376,1,30,1,9
19578,我輩,15,14,0.52,778,0.67,2058980,3145,6242,2042,15300000,417000,,,23800,1561,109,7,16,0.438008437,0.48636938,1,18,1,3
19579,我倆,29,3,0.91,693.69,0.13,2058980,9242,6242,3542,15300000,493000,,,290000,1561,3772,7,3,0.438008437,0.41855707,1,5,1,3
19580,官方,31,2,0.94,603.94,-0.43,21405,52743,3496,6142,2270000,4260000,418,355,6640000,1562,364,45,60,0.27860734,0.265617012,6,15,4,10
19581,官校,28,4,0.88,646.32,0,21405,13122,3496,3100,2270000,2590000,,,31100,1562,1110,45,51,0.27860734,0.487420283,6,5,4,5
19582,官職,31,1,0.97,656.65,-0.11,21405,8028,3496,3292,2270000,805000,2,2,43800,1562,1481,45,51,0.27860734,0.423551803,6,36,4,3
19583,官階,29,2,0.94,721.59,0.22,21405,1535,3496,1023,2270000,1320000,12,9,17200,1562,2647,45,11,0.27860734,0.317634716,6,14,4,2
19584,官銜,29,2,0.94,665.03,0.04,21405,401,3496,271,2270000,186000,10,9,9410,1562,1060,45,9,0.27860734,0.343788619,6,13,4,4
19585,官兵,32,0,1,582.91,-0.42,21405,4945,3496,1377,2270000,1410000,16,11,192000,1562,1442,45,48,0.27860734,0.37003981,6,7,4,3
19586,官場,31,1,0.97,668.94,0.03,21405,34746,3496,5695,2270000,13000000,2,2,364000,1562,615,45,66,0.27860734,0.263808591,6,18,4,9
19587,官腔,31,0,1,616.23,-0.14,21405,996,3496,689,2270000,347000,5,5,33700,1562,1310,45,10,0.27860734,0.376490109,6,17,4,4
19588,官辦,22,9,0.7,714.27,0.39,21405,28706,3496,5725,2270000,1300000,1,1,11800,1562,1521,45,36,0.27860734,0.326335838,6,6,4,4
19589,官員,32,1,0.97,592.78,-0.49,21405,29907,3496,5177,2270000,3650000,433,332,734000,1562,1474,45,36,0.27860734,0.287362574,6,79,4,4
19590,官制,30,2,0.94,689.7,0.2,21405,16519,3496,4821,2270000,1980000,,,6150,1562,464,45,41,0.27860734,0.279711459,6,18,4,3
19591,官爵,26,7,0.79,662.35,0.1,21405,2690,3496,601,2270000,517000,,,10600,1562,1469,45,10,0.27860734,0.318634717,6,32,4,2
19592,官司,30,3,0.91,689.87,0.14,21405,15818,3496,3838,2270000,964000,532,278,450000,1562,1613,45,8,0.27860734,0.241107936,6,59,4,3
19593,官位,30,2,0.94,627.17,-0.08,21405,31427,3496,5606,2270000,11300000,1,1,25900,1562,2160,45,57,0.27860734,0.200785964,6,29,4,6
19594,官話,23,5,0.82,702.57,0.4,21405,99879,3496,6226,2270000,3850000,3,3,32900,1562,1911,45,51,0.27860734,0.387422319,6,17,4,2
19595,官府,32,0,1,584.38,-0.43,21405,4402,3496,1737,2270000,2250000,2,2,94500,1562,2576,45,11,0.27860734,0.2431289,6,33,4,5
19596,官吏,32,1,0.97,627.25,-0.15,21405,23,3496,8,2270000,183000,5,4,33000,1562,3016,45,5,0.27860734,0.35406464,6,14,4,1
19597,官僚,30,2,0.94,592.87,-0.38,21405,289,3496,206,2270000,17700,78,66,270000,1562,1607,45,4,0.27860734,0.529431512,6,38,4,2
19598,官邸,27,6,0.82,731.52,0.37,21405,110,3496,62,2270000,75700,42,30,148000,1562,3785,45,1,0.27860734,0.470936189,6,17,4,3
19599,官衙,26,6,0.82,783.27,0.78,21405,21,3496,8,2270000,217000,1,1,5410,1562,2004,45,2,0.27860734,0.384306699,6,9,4,1
19600,資方,28,5,0.85,749.86,0.54,7880,52743,3164,6142,1290000,4260000,,,105000,1563,364,32,60,0.303482662,0.265617012,81,15,7,10
19601,資料,32,0,1,546.22,-0.67,7880,8527,3164,3653,1290000,4030000,2191,1160,29700000,1563,475,32,36,0.303482662,0.291246241,81,2,7,5
19602,資格,32,1,0.97,559.91,-0.64,7880,19477,3164,4252,1290000,3960000,999,742,867000,1563,1308,32,22,0.303482662,0.227249189,81,20,7,5
19603,資質,28,3,0.91,695.54,0.14,7880,5831,3164,2698,1290000,1250000,35,32,368000,1563,2130,32,42,0.303482662,0.259757919,81,17,7,6
19604,資產,33,0,1,599.36,-0.26,7880,8264,3164,3345,1290000,1780000,267,182,6490000,1563,325,32,52,0.303482662,0.311591787,81,7,7,4
19605,資助,33,0,1,545.91,-0.68,7880,16435,3164,4880,1290000,2380000,322,215,691000,1563,237,32,29,0.303482662,0.390981322,81,5,7,1
19606,資歷,31,1,0.97,575.81,-0.44,7880,8856,3164,3580,1290000,1220000,57,53,492000,1563,431,32,23,0.303482662,0.326798901,81,32,7,3
19607,資本,31,2,0.94,652.87,-0.17,7880,41063,3164,6000,1290000,33000000,90,78,984000,1563,77,32,69,0.303482662,0.210464267,81,3,7,12
19608,資深,29,3,0.91,609.86,-0.26,7880,8271,3164,3725,1290000,5130000,89,71,827000,1563,123,32,45,0.303482662,0.308711146,81,18,7,7
19609,資源,32,1,0.97,647.44,-0.19,7880,3568,3164,1971,1290000,2460000,502,384,1640000,1563,576,32,22,0.303482662,0.280097195,81,79,7,2
19610,資金,31,1,0.97,565.55,-0.52,7880,19210,3164,4403,1290000,13900000,663,457,851000,1563,740,32,55,0.303482662,0.245591308,81,12,7,8
19611,資訊,31,2,0.94,559.06,-0.66,7880,2547,3164,1265,1290000,1390000,76,37,17800000,1563,2407,32,15,0.303482662,0.34648462,81,24,7,2
19612,買方,21,9,0.7,708.52,0.26,18045,52743,4587,6142,11000000,4260000,9,9,393000,1564,364,14,60,0.388038102,0.265617012,2,15,3,10
19613,買下,30,2,0.94,687.97,0.11,18045,153565,4587,6239,11000000,21300000,,,405000,1564,222,14,151,0.388038102,0.22947213,2,5,3,13
19614,買通,22,8,0.73,732.14,0.68,18045,26617,4587,5569,11000000,15600000,57,47,30100,1564,820,14,60,0.388038102,0.278223796,2,6,3,10
19615,買價,15,12,0.55,710.33,0.42,18045,8767,4587,3598,11000000,15500000,2,2,150000,1564,2195,14,61,0.388038102,0.441740302,2,14,3,4
19616,買辦,8,25,0.24,782.63,0.64,18045,28706,4587,5725,11000000,1300000,,,17100,1564,1521,14,36,0.388038102,0.326335838,2,6,3,4
19617,買主,25,7,0.79,652.8,0.1,18045,28628,4587,5684,11000000,11100000,96,72,68900,1564,566,14,91,0.388038102,0.238095415,2,10,3,6
19618,買入,30,2,0.94,579.3,-0.43,18045,24269,4587,5410,11000000,14500000,9,8,826000,1564,24,14,91,0.388038102,0.25590413,2,4,3,5
19619,買賣,32,0,1,590.78,-0.39,18045,10993,4587,3569,11000000,3180000,685,456,1540000,1564,1217,14,36,0.388038102,0.369594947,2,2,3,4
19620,買書,31,1,0.97,590.19,-0.52,18045,13360,4587,3636,11000000,9690000,,,151000,1564,319,14,84,0.388038102,0.367060584,2,18,3,7
19621,買給,28,4,0.88,794.04,0.54,18045,123887,4587,6235,11000000,12400000,,,63300,1564,925,14,39,0.388038102,0.332525533,2,13,3,6
19622,買餸,33,0,1,683.03,0.04,18045,,4587,,11000000,547000,,,235000,1564,3786,14,1,0.388038102,,2,2,3,1
19623,秘方,28,3,0.91,623.82,-0.23,8043,52743,3236,6142,747000,4260000,176,91,383000,1565,364,12,60,0.355858405,0.265617012,30,15,4,10
19624,秘書,33,0,1,574.48,-0.59,8043,13360,3236,3636,747000,9690000,545,348,660000,1565,319,12,84,0.355858405,0.367060584,30,18,4,7
19625,秘密,32,1,0.97,539.25,-0.66,8043,15201,3236,4259,747000,1330000,5001,2368,1700000,1565,122,12,40,0.355858405,0.312093024,30,20,4,5
19626,秘史,25,3,0.88,668.32,0.08,8043,8002,3236,2553,747000,1890000,8,4,40100,1565,1620,12,21,0.355858405,0.345952645,30,10,4,3
19627,秘聞,25,7,0.79,778.36,0.61,8043,7786,3236,3254,747000,3240000,1,1,220000,1565,2158,12,17,0.355858405,0.324236683,30,35,4,5
19628,秘訣,31,2,0.94,590.77,-0.39,8043,275,3236,239,747000,263000,153,139,546000,1565,1915,12,6,0.355858405,0.436399892,30,44,4,3
19629,祕訣,30,3,0.91,701.47,0.11,8043,275,3236,239,297000,263000,153,139,82400,3091,1915,1,6,0.312979756,0.436399892,30,44,4,3
19630,秘笈,31,1,0.97,674.26,0.1,8043,11,3236,8,747000,85500,,,615000,1565,3787,12,1,0.355858405,0.439845105,30,13,4,2
19631,貸方,18,13,0.58,827.67,0.95,746,52743,433,6142,450000,4260000,1,1,9940,1566,364,6,60,0.693430513,0.265617012,10,15,3,10
19632,貸款,31,0,1,606.35,-0.31,746,3486,433,1729,450000,7440000,490,300,1680000,1566,1190,6,39,0.693430513,0.318148658,10,4,3,6
19633,懶人,32,1,0.97,626.97,-0.24,891,373292,676,6240,694000,27700000,,,510000,1567,23,8,193,0.452308809,0.241512476,3,8,2,8
19634,懶蟲,30,2,0.94,611.23,-0.25,891,3228,676,1231,694000,842000,58,52,49700,1567,2316,8,24,0.452308809,0.449128064,3,26,2,2
19635,懶得,28,5,0.85,672.14,0.12,891,208054,676,6239,694000,13100000,146,140,380000,1567,95,8,52,0.452308809,0.295937549,3,3,2,10
19636,懶散,32,0,1,604.03,-0.29,891,4211,676,2351,694000,1090000,67,59,128000,1567,184,8,43,0.452308809,0.258665987,3,2,2,8
19637,懶惰,33,0,1,588.03,-0.39,891,110,676,83,694000,78400,98,75,318000,1567,2164,8,3,0.452308809,0.414977357,3,9,2,1
19638,罪人,30,1,0.97,530.9,-0.77,14242,373292,3557,6240,1360000,27700000,185,111,308000,1568,23,41,193,0.487253821,0.241512476,32,8,4,8
19639,罪行,32,1,0.97,565.06,-0.51,14242,73109,3557,6201,1360000,13000000,587,430,501000,1568,771,41,111,0.487253821,0.23673288,32,9,4,14
19640,罪過,32,1,0.97,581.13,-0.45,14242,198278,3557,6240,1360000,12200000,226,168,93800,1568,103,41,95,0.487253821,0.306182426,32,1,4,7
19641,罪名,32,0,1,581.63,-0.48,14242,43229,3557,5995,1360000,11200000,802,556,434000,1568,79,41,91,0.487253821,0.200821573,32,17,4,5
19642,罪證,31,2,0.94,547.06,-0.65,14242,30165,3557,5358,1360000,11000000,49,42,257000,1568,1572,41,38,0.487253821,0.351169935,32,8,4,2
19643,罪案,33,0,1,642.36,-0.12,14242,23014,3557,3954,1360000,10400000,247,194,331000,1568,1031,41,50,0.487253821,0.366285013,32,6,4,6
19644,罪責,29,1,0.97,650.48,0.07,14242,10100,3557,3928,1360000,1020000,40,36,30900,1568,1711,41,24,0.487253821,0.462184139,32,21,4,4
19645,罪犯,33,0,1,573.03,-0.52,14242,17722,3557,4313,1360000,954000,1459,869,318000,1568,1501,41,31,0.487253821,0.44735944,32,14,4,5
19646,罪惡,32,0,1,612.06,-0.35,14242,12445,3557,4158,1360000,865000,586,423,409000,1568,180,41,37,0.487253821,0.350468199,32,3,4,6
19647,罪孽,32,1,0.97,705.66,0.01,14242,278,3557,191,1360000,225000,173,115,203000,1568,1546,41,6,0.487253821,0.424248844,32,20,4,2
19648,罪狀,33,0,1,628.3,-0.11,14242,6080,3557,2974,1360000,1050000,23,21,59900,1568,1875,41,26,0.487253821,0.301178689,32,9,4,5
19649,藝人,33,0,1,585,-0.47,4389,373292,1868,6240,769000,27700000,211,142,838000,1569,23,28,193,0.508220855,0.241512476,23,8,2,8
19650,藝名,30,3,0.91,639,-0.15,4389,43229,1868,5995,769000,11200000,41,29,65200,1569,79,28,91,0.508220855,0.200821573,23,0,2,5
19651,藝員,33,0,1,588.61,-0.36,4389,29907,1868,5177,769000,3650000,1,1,383000,1569,1474,28,36,0.508220855,0.287362574,23,79,2,4
19652,藝壇,18,12,0.61,770.44,0.55,4389,373,1868,269,769000,730000,1,1,63400,1569,3419,28,19,0.508220855,0.330223612,23,7,2,3
19653,藝能,23,7,0.76,748.3,0.38,4389,241617,1868,6243,769000,13700000,,,156000,1569,257,28,37,0.508220855,0.285657792,23,4,2,5
19654,藝術,33,0,1,596.36,-0.4,4389,12844,1868,3617,769000,1040000,1436,805,1240000,1569,1937,28,24,0.508220855,0.298284609,23,9,2,2
19655,藝妓,29,4,0.88,739.45,0.45,4389,1709,1868,812,769000,378000,33,14,35700,1569,2235,28,6,0.508220855,0.50255147,23,24,2,1
19656,藝伎,24,9,0.73,792.33,0.73,4389,242,1868,162,769000,78800,,,36300,1569,3190,28,2,0.508220855,0.397999823,23,24,2,2
